pool_address,pool_name,token0_address,token0_symbol,token0_decimals,token1_address,token1_symbol,token1_decimals,tvl_usd
0x29e10f100ac90cd7c0cc704c6d0425df04d43613,WAVAX-SNRW,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xe677bdc4f5ac7ef7701f4199f25abad34d41fd7f,SNRW,18,0.022840756
0x04ef83409cfcc447e5c32a41aedaa102464e2297,SUSHI.e-SPELL,0x37b608519f91f70f2eeb0e5ed9af4061722e4f76,SUSHI.e,18,0xce1bffbd5374dac86a2893119683f4911a2f7814,SPELL,18,0.034501673
0x255db3524d1adc999c1088153ec6aedeb96c285a,WETH.e-deGTPS,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,18,0xa07c8b1083679320f79d359d33535af0cf697769,deGTPS,18,0.018851893
0x31a6c8706b8114691bc42eec6266ceefe1781471,MSAA-WAVAX,0x38b00fdf5f57831ca168676a71d860d1f084c84c,MSAA,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.019724783
0x78c13e7549b56503dc11a1dbec284ac01ea24e32,LOA-WAVAX,0x5bcde17c50652ad6148c970f10bf06647137a7e4,LOA,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.089498886
0x349495df940d3b42e7132215ff654564a8bdf3ca,TOURN-WAVAX,0x11b087545a5b6c8b6db20a4b910860f5a75e1d8c,TOURN,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.045893511
0x622539d512d66e0feb890e88e0f4f8f4cf8b212f,KIOO-WAVAX,0x45cdaf3fd17bd31d9830fa977159162dd2431683,KIOO,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.009281628
0x7223aaf122c5e206dfda6b18f4eafbd539d94fef,WAVAX-FAE,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xcf8e47742f02f8240dd7655aec207b02de45d998,FAE,18,0.084684696
0xb0f5ac7c69c582aa8f5df254717ef547d6e4ac0e,WAVAX-FRAX,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xdc42728b0ea910349ed3c6e1c9dc06b5fb591f98,FRAX,18,0.034863227
0xc873c6f57f7304a840b2341778e6ff0df6a0b7b9,CRA-WAVAX,0xa32608e873f9ddef944b24798db69d80bbb4d1ed,CRA,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.007064308
0x576007651142dd1056e8a792533a9c4925748660,WAVAX-PEFI,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xe896cdeaac9615145c0ca09c8cd5c25bced6384c,PEFI,18,0.015049687
0xdb6d6cfeb658860d16de46d203ab8e7f9decb6d4,MIM-SIPLEAN,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0x64bc251b0eb9200948c9155573cd459c5e17c6a4,SIPLEAN,18,0.026837255
0xac193a657065571bcb000c3d45857e453bfa2e6b,COOK-WAVAX,0x637afeff75ca669ff92e4570b14d6399a658902f,COOK,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.037702964
0x024b853ed4cb80f57b9e3989c0f4bd416a995861,LVL-WAVAX,0x33c7ca334a963e9c8c8b105aa097a7e392a286c7,LVL,8,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.006208418
0x45f4e85d325f55c1d395d0424abe3565709d5920,WAVAX-OTK,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xd3fdec48a7a582c69ffab0a9749c6773e9eafcca,OTK,18,0.004747624
0xead6684e18499a43fc020d2d54cdab8c5ad858c2,TITS-WAVAX,0x59167b7449e942b893dcc2d3e0d403701ab3e1c8,TITS,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.01853244
0xcb03b08d09368592beab3b895558431fcc2086be,OH-WAVAX,0x937e077abaea52d3abf879c9b9d3f2ebd15baa21,OH,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.004431485
0x7aded8786cf28373ca1c671868a9dee6c9c5a434,WAVAX-GTPS,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xbe217b06d3233d56938aa2a8cd1ac728c9dc848a,GTPS,18,0.004827568
0x15b20146f1c74ae9eb863c4f772f307342f3750e,GTPS-WETH.e,0x0fc6bed37833fcc6381b36e7ef7534be8029a9c3,GTPS,18,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,18,0.00502217
0xb73c30c2741b8c62730b58b10ceaa55bddda7327,JOE-WAVAX,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.004262231
0xb1b9f5981079fb7cce67cfc1f104a3cccef1bc86,CROWN-WAVAX,0x39912d83acb4a373321387300f4fbe88aa5d6f14,CROWN,9,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.012170526
0xb266d875bb62497c9abbab7bd0da6e45391a9546,WETH.e-LINK.e,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,18,0x5947bb275c521040051d82396192181b413227a3,LINK.e,18,0.002782966
0xe2553db876922acbfb8ec5d7e46e0c89d0dc6375,ABR-WAVAX,0xafc43610c7840b20b90caaf93759be5b54b291c9,ABR,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.011989496
0xc4c4ecd2e98ebb3754a00b04345ce7ec98c9ce08,DAI.e-DIGITS,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,DAI.e,18,0xd9f64084af01a73628fa79b1d65c5000795ddb99,DIGITS,18,0.010019187
0x034c1b19dab61b5de448efc1e10a2e592725c893,WAVAX-DAI,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xba7deebbfc5fa1100fb055a87773e1e99cd3507a,DAI,18,0.00201957
0x3ab52b93fa04803508a3154a257f0498289dd58d,wMEMO-xJOE,0x0da67235dd5787d67955420c84ca1cecd4e5bb3b,wMEMO,18,0x57319d41f71e81f3c65f2a47ca4e001ebafd4f33,xJOE,18,0.012112996
0xc96e21667d0faabb02e5c6a1f9355d99f9b16cd4,BLIZZ-WAVAX,0xb147656604217a03fe2c73c4838770df8d9d21b8,BLIZZ,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.012895783
0xdbb74cb11ca8df13448f7d1319f10c457256b452,WETH.e-SERENE,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,18,0x7f352fa977713019c484c58e9bdfb04910016871,SERENE,18,0.002680556
0xb382f48ee9b6be5439fe4e344768ede76fe05f6e,UNIV-WAVAX,0x959b88966fc5b261df8359961357d34f4ee27b4a,UNIV,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.00190753
0xa0f33239aec59b6dace0f16aa991e0bc262a3e98,AMPL-WAVAX,0x027dbca046ca156de9622cd1e2d907d375e53aa7,AMPL,9,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.001894691
0xbaaed274b088e3bd4e30fea26519ed7d23b7c7c6,FVAX-WAVAX,0x563ca8141849cdbc70201554b6cf20a2d469ea81,FVAX,8,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.007193545
0xede97b96adc4593c12aead144b6f2887375a0506,WAVAX-SNOB,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xc38f41a296a4493ff429f1238e030924a1542e50,SNOB,18,0.001291021
0xef0918db71dce3735da2b1ed097cbb380bdafde8,AMPL-USDC.e,0x027dbca046ca156de9622cd1e2d907d375e53aa7,AMPL,9,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,6,0.005533078
0x80a483b8dd375b1a20de8a0c08602bc95a30d35f,MIM-SDOG,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0xde9e52f1838951e4d2bb6c59723b003c353979b6,SDOG,9,0.001068643
0x32879d0d48683fd0802e9a65c6959eeefd682e3f,MIM-sSPELL,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0x3ee97d514bbef95a2f110e6b9b73824719030f7a,sSPELL,18,0.001114617
0x801a6792604f83485e4993047e7508063c04d605,STORM-WAVAX,0x6afd5a1ea4b793cc1526d6dc7e99a608b356ef7b,STORM,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.004117728
0x998542870912c50806800be82dc79eed82c992e4,wMEMO-JOE,0x0da67235dd5787d67955420c84ca1cecd4e5bb3b,wMEMO,18,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,18,0.00326216
0x81367146505946ab226c0b518d50f9c9222ac0f4,SUSHI.e-TIME,0x37b608519f91f70f2eeb0e5ed9af4061722e4f76,SUSHI.e,18,0xb54f16fb19478766a268f172c9480f8da1a7c9c3,TIME,9,0.002106284
0xf967658df1cfe8963b06e6a9f8028ac80ddc1b80,WAVAX-TUS,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xf693248f96fe03422fea95ac0afbbbc4a8fdd172,TUS,18,0.000749117
0x2895eca1b0a49184a6c680d0bc5d46ef51ea2c95,MELT-WAVAX,0x47eb6f7525c1aa999fbc9ee92715f5231eb1241d,MELT,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.002129692
0x673439dce4d22c0ea9abef985c4aac036b7d561e,WAVAX-PER,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xf8eb54c65eb9ade9b7c5e41b76058d284ebff472,PER,18,0.000538865
0xb3faef8fd91c589652a42b378d7c8e79c5087810,ALPHA-WAVAX,0x7194cb1e942ba5c8e4801e953bfc801f0b737439,ALPHA,9,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.001104524
0xb6a3ae0d42e92a5ddf8eff130b71b1eeece14a4d,TAC-WAVAX,0x8bb0b9d6e637249b32f4c45f9eefe73d4a1ea9cc,TAC,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.000802364
0xac6e3ed880c2cfc8224ac6062577edc393a7480f,WAVAX-CLY,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xec3492a2508ddf4fdc0cd76f31f340b30d1793e6,CLY,18,0.000794462
0xd09eb71f553400164c56ccdd22f7f6e07707793a,wMEMO-SLP,0x0da67235dd5787d67955420c84ca1cecd4e5bb3b,wMEMO,18,0x4d308c46ea9f234ea515cc51f16fba776451cac8,SLP,18,0.000160627
0xfcf7a3bde63fd065bb23544df8fe4d9ec3c4b51e,BSGG-TIME,0x63682bdc5f875e9bf69e201550658492c9763f89,BSGG,18,0xb54f16fb19478766a268f172c9480f8da1a7c9c3,TIME,9,0.000146519
0x2d83ce7e3781e2e08622fd1cdfabb65af3fa4f58,PXT2-WAVAX,0x9e20af05ab5fed467dfdd5bb5752f7d5410c832e,PXT2,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0.000413619
0x204e814dd86de92f4148733d68ed88300fc50f89,ISA-WAVAX,0x3eefb18003d033661f84e48360ebecd181a84709,ISA,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,6.85E-05
0xaae274fe35c502698599690795ff215913dbe8fd,USDC-DAI.e,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,USDC,6,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,DAI.e,18,0.000210439
0x7af2fd8e8094b902f457af489fc79f0aac63ce41,MIM-SLP,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0x4d308c46ea9f234ea515cc51f16fba776451cac8,SLP,18,0.000107345
0x0f8e1769ab92882f76a6aff70a54b39906290dce,WETH.e-PBL,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,18,0xc5c71cd0b734dae8c6eba9d79c3db693d112dda1,PBL,18,0.000109289
0xd4f8b6fc89dcd79f3ba297c6180fd1028d69b9ed,MIM-WETH.e,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,18,0.00016282
0x349efd3f57a4a627affd500c7c47f990a8175329,SIPLEAN-USDT.e,0x64bc251b0eb9200948c9155573cd459c5e17c6a4,SIPLEAN,18,0xc7198437980c041c805a1edcba50c1ce5db95118,USDT.e,6,0.000220681
0xa25bc1de9c55ff697a6caa74ef6c51b131a14244,SIPLEAN-USDC.e,0x64bc251b0eb9200948c9155573cd459c5e17c6a4,SIPLEAN,18,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,6,0.000122059
0x322650194d9a421394f4559ca9c7594bddb748e4,MIM-SRA,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0x877ade8c5f4f9cccede050beb1f1a52554c707ce,SRA,9,0.000100399
0x9f10f842145dd5354a28cb16b7d5f946232d66e0,TITANO-WAVAX,0x551267b11706b0fcca2ba621661ea83400526c12,TITANO,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,5.12E-05
0xfbb4c95840f1bc947983ce0143667c45f2b582fe,YAW100-USDC.e,0x3893c15fc570487e745c9fb5c1093cdd226ad64e,YAW100,18,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,6,1.01E-06
0x8e6e3a753856d1cf3825b154d5511de320e1ced3,YAW-USDC.e,0x93ca13028aa1658327e65f18d3f68f9905f8436e,YAW,18,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,6,1.01E-06
0x764c6ea377d3e1282e2cddc13b6d546c51071829,BIT-USDT.e,0x656b51cb40292f60bbbbb80262bafc28ca7115d5,BIT,18,0xc7198437980c041c805a1edcba50c1ce5db95118,USDT.e,6,1.01E-06
0x1aaa28a4b6aacad1ee55b6e44d6b557976235724,USDC.e-MU,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,6,0xd036414fa2bcbb802691491e323bff1348c5f4ba,MU,18,9.94E-07
0xe9b119fd58b0c30ed6460c6293d36f54dda68a39,BSGG-USDT.e,0x63682bdc5f875e9bf69e201550658492c9763f89,BSGG,18,0xc7198437980c041c805a1edcba50c1ce5db95118,USDT.e,6,9.91E-07
0xf642f80655c63f687eaf12838ceaf2909d31ef52,gOHM-WAVAX,0x321e7092a180bb43555132ec53aaa65a5bf84251,gOHM,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,1.46E-07
0x0e6c7e325e835933043fbc14889555d3a4f925bf,MIM-USDT.e,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0xc7198437980c041c805a1edcba50c1ce5db95118,USDT.e,6,1.01E-06
0x7a8cc3fc25687526871ba9fc238dab6d3d210b69,USDC.e-SPELL,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USDC.e,6,0xce1bffbd5374dac86a2893119683f4911a2f7814,SPELL,18,1.01E-06
0x7a6f4ce1180f0ff874a2a31141f85d5ec1b8149d,EROS-DAI.e,0x36382b14f1e7a70d71e5a6c31f9d5d917707a70f,EROS,3,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,DAI.e,18,6.30E-08
0x6066f756b0726ac832ff14b07ffaeb49616ed173,ZRX.e-WAVAX,0x596fa47043f99a4e0f122243b841e55375cde0d2,ZRX.e,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,4.08E-08
0x2c50f9fdd6aca6b69a1317b8ea58c42ea67c3d0d,WETH.e-ICE,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,18,0xe0ce60af0850bf54072635e66e79df17082a1109,ICE,18,2.77E-08
0xfbbf95f1a2bd79fae772d14f18e38e8d4357a289,pPOPS-WAVAX,0x270ae074bafa4f8b2751363721badc81a09dc0b0,pPOPS,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,3.26E-09
0xb5cec7c5896f790a8d7c5588662d2a0eefe4726c,$NFG-WAVAX,0x7d60c4862bf03905cebf9af435cf9229525361d4,$NFG,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,9.31E-09
0xd53d98f54e7db49a1536c3dace21b0584bf8c70f,AMPL-WETH.e,0x027dbca046ca156de9622cd1e2d907d375e53aa7,AMPL,9,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,18,2.01E-09
0x3a9118436e893e7044762ef2085fde1698c223ab,STBL-WAVAX,0x296865984b9a240d3fc50077a1bf28deeec164cf,STBL,9,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,9.91E-10
0x53212695048d8637d2224dab157a7358df52901a,MIM-CROWN,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0x39912d83acb4a373321387300f4fbe88aa5d6f14,CROWN,9,2.78E-10
0x320f2d7eab9d8aa30337f71a6e5e3fdf2e749c2c,MIM-STBL,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0x296865984b9a240d3fc50077a1bf28deeec164cf,STBL,9,3.38E-11
0x0955d47ce44f7a44a433f0835dbb66cd964b4977,WAVAX-AKITA,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xcaf5191fc480f43e4df80106c7695eca56e48b18,AKITA,18,1.97E-11
0x3026eee7df0c3376663405b525981a44db3266bd,WAVAX-TEST,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xe8ac210cd57d5672c24d7a88e8940897ecfa493c,TEST,8,8.00E-12
0x75da2bb7fb8c244b6e2fd95e55e4b70f6e904adc,WINX-WAVAX,0x93eb4003a17119cbc3704dfd2cf218b5f2837fc6,WINX,9,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,2.08E-13
0x48c82d8bdeb4d9cf5242c52d37fb4705661a8018,wMEMO-BIT,0x0da67235dd5787d67955420c84ca1cecd4e5bb3b,wMEMO,18,0x656b51cb40292f60bbbbb80262bafc28ca7115d5,BIT,18,3.36E-13
0x95a094790671bf61ca9970d2b2c9d4aa0c5ef5ad,FROST-WAVAX,0x320ada89dbfa3a154613d2731c9bc3a4030dba19,FROST,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,1.21E-13
0x041290b3571518de62c6b91f06c144c7a8d9f30a,YAW100-WAVAX,0x3893c15fc570487e745c9fb5c1093cdd226ad64e,YAW100,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,7.49E-14
0x3387200d52e41dbe90e42983d83487d5279c3b92,GRO-WAVAX,0x72699ba15cc734f8db874fa9652c8de12093f187,GRO,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,1.11E-13
0x7ca47c7c50d6a48f90b3bb472a9cecd91edc7884,WETH.e-DAI.e,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH.e,18,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,DAI.e,18,1.14E-13
0xf34b86ddab4b7d0fb5269b074d8bd2de397d2ddc,LINK.e-WAVAX,0x5947bb275c521040051d82396192181b413227a3,LINK.e,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,3.66E-14
0x090313f16e1bd2ee9ecfdc047c27832c248a2ba4,MIM-WINE,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0xc55036b5348cfb45a932481744645985010d3a44,WINE,18,9.70E-15
0x7b4fde48f4f05849a38bc805cad0aa24e5b59d87,STOMB-WAVAX,0x9e6832d13b29d0b1c1c3465242681039b31c7a05,STOMB,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,2.56E-14
0x865e0fdb87175ba6f5e8e8b0a07c75bb193f1d07,AAVE.e-DAI.e,0x63a72806098bd3d9520cc43356dd78afe5d386d9,AAVE.e,18,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,DAI.e,18,7.03E-15
0x540342d9ab5d1fc10fb3e34e0b6da76ecedf4074,BIT-WAVAX,0x656b51cb40292f60bbbbb80262bafc28ca7115d5,BIT,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,1.26E-14
0x20a78028f055bbaf490685c0f500dae548f7ed35,WAVAX-HeC,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xc7f4debc8072e23fe9259a5c0398326d8efb7f5c,HeC,18,2.54E-14
0x37b473780f7f69892629b6b59d5939d40dd2b032,WAVAX-BOB,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xefc42fc9c5d607bed3ed45c2895e60c9aba9110a,BOB,18,7.47E-15
0xc9206eeb0c3483a6b7f9cf0fdde2cdbc26831aa6,SPORE-WAVAX,0x6e7f5c0b9f4432716bdd0a77a3601291b9d9e985,SPORE,9,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,1.40E-14
0x4ec22a8fdf4a81621f496f6cc84fa36f20494f66,HST-WAVAX,0x12aa123ef603a38075c32e054aedf76e8ae52b90,HST,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,7.00E-15
0xf5612ab25db5b1d19ca0a82aa93c8e87bfbc5a5c,PTP-WAVAX,0x22d4002028f537599be9f666d1c4fa138522f9c8,PTP,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,1.81E-15
0xa21b89642a158b6b5f7c5428a49abc62c5db6860,ODDZ-WAVAX,0xb0a6e056b587d0a85640b39b1cb44086f7a26a1e,ODDZ,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,3.78E-15
0xcd588ce1786c302879cde8d90c179d863550852c,YAW100-DAI.e,0x3893c15fc570487e745c9fb5c1093cdd226ad64e,YAW100,18,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,DAI.e,18,2.91E-15
0x9737714774d8a2d8d4b8910e36e1507cad783a7d,MIM-OGKU,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0x1dff04513f5f50afb2cff7fc66f4fd84290e5d0e,OGKU,18,2.24E-15
0xa3c0448282f548222fb918268d0c4b506eedb213,THOT-WAVAX,0xa4ed6a8b07416ce77a6d4b3f124cf8f3a5b76b96,THOT,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,1.08E-15
0x41997150ef38a3091f5fa3191f529e1f0cfac1e3,WAL-WAVAX,0x46d4bd30c19043241fce27eeb03f4c648b4e4c24,WAL,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,5.75E-16
0x9a607ea488eefc9c71e13a139092d015086b8211,DIGITS-WAVAX,0x18e2269f98db2eda3cfc06e6cca384b291e553d9,DIGITS,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,1.23E-15
0x30d11d9ce7f455c71e6b972aacf2cf000967a9df,MIM-QI,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0x8729438eb15e2c8b576fcc6aecda6a148776c0f5,QI,18,2.60E-16
0x801d73b81387b823de1828302f01518f8ab7a716,YAW-WAVAX,0x93ca13028aa1658327e65f18d3f68f9905f8436e,YAW,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,2.39E-16
0x00e962108275521949c7e8088c13a31fb8fd4a88,KITSU-WAVAX,0x85dbd0acbcbb4621a2e2b1fd198119b79f76016c,KITSU,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,2.39E-16
0xc8990fd4ed2995c7e7e58eac2afa7f6c6258a786,BSGG-DAI.e,0x63682bdc5f875e9bf69e201550658492c9763f89,BSGG,18,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,DAI.e,18,4.16E-16
0xec7b51ebf3957b31b4a41db857a6c3ca5b5de383,KITSU-WAVAX,0x3980c6af4c39253fe560bb3e5a77581f5d69dafc,KITSU,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,7.97E-17
0xcb50e3be938244f54d8596093fe75560fdf446b6,NEWO-WAVAX,0x18befca3669d727987c528ed808a8ef27bcdc543,NEWO,8,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,6.64E-17
0x974374410f36841e8420c25e3db6d097d3a8aa04,SMRTr-WAVAX,0x6d923f688c7ff287dc3a5943caeefc994f97b290,SMRTr,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,8.97E-17
0x910b9506a61f938fa69176f4f18304187b8a79a2,WAVAX-LULZ,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xbb92f804f2f1f9f1d68a14a5c6a17f242629d389,LULZ,18,1.12E-16
0x59eef5b403ec36652698204e926e8eb23dc95ba3,APTOS-WAVAX,0x5d7021477d338840b84e01ed9f2cf9a78b612827,APTOS,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,3.81E-17
0x2cbec2f846daefa8c1f5c3e12dcb56ee41a5750f,QI-WAVAX,0x8729438eb15e2c8b576fcc6aecda6a148776c0f5,QI,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,2.20E-17
0x22f371febed3519f76d68e0ac303fa6a2d2fddd4,WAVAX-FAE,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0xd60e9ab480da5012d66b8c5f486bab57cf45e431,FAE,18,1.80E-16
0x13f1b8050b7680e0f83d02a1fbda02d30fdf0b60,KITSU-WAVAX,0x1de16c67253f1359999f2edf4bb483cfaea23c93,KITSU,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,7.97E-17
0x03ab5800f69e8741119bc2dbb8ae6bdf65f59743,PLEB-WAVAX,0x625fc9bb971bb305a2ad63252665dcfe9098bee9,PLEB,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,7.97E-17
0x028da43daba6c2e624ec70fb51f109edd4a9ff5f,INU-WAVAX,0x718a00c9cdacb4bbdaa824497ee3fe699f0d74f8,INU,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,7.96E-17
0x99f34cf42502225c9cdde2807321bb96011baca1,MIM-SDT,0x130966628846bfd36ff31a822705796e8cb8c18d,MIM,18,0xb506bc763cd80ed407a9d3f61080c4e82f7cb77e,SDT,18,3.20E-17
0xa7daff062c182602e98174760f7e8d761813917b,YAW-DAI.e,0x93ca13028aa1658327e65f18d3f68f9905f8436e,YAW,18,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,DAI.e,18,1.91E-17
0xfd4cbd1bbf1088a02a4d0de6b59e5f4448596f0e,SUSHI-PEFI,0x39cf1bd5f15fb22ec3d9ff86b0727afc203427cc,SUSHI,18,0xe896cdeaac9615145c0ca09c8cd5c25bced6384c,PEFI,18,0
0xfc00c4b53f10cd1aca063dd5d999cac612d1f6c4,SS-DAI.e,0x7064ca2735cea24cb84a974f2b960d1e842b42bf,SS,18,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,DAI.e,18,0
0xf4caf7b62728a73c0558ea741cf41365e55826c9,NGMI-WAVAX,0x463de4fce991763c1612c3f08c6c5d95579134a0,NGMI,18,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,18,0
